timestamp,solar_power,wind_power,battery_soc,load_demand,grid_power,temperature,ems_action
2026-06-03 23:40:00,0.0,0.59,20.0,35.08,34.49,18.68,GRID_FALLBACK
2026-06-03 23:45:00,0.0,1.37,20.0,35.04,33.67,18.68,GRID_FALLBACK
2026-06-03 23:50:00,0.0,0.8,20.0,35.21,34.41,18.24,GRID_FALLBACK
2026-06-03 23:55:00,0.0,1.84,20.0,34.89,33.05,18.74,GRID_FALLBACK
2026-06-04 00:00:00,0.0,0.0,20.0,35.91,35.91,18.51,GRID_FALLBACK
2026-06-04 00:05:00,0.0,0.0,20.0,35.65,35.65,18.19,GRID_FALLBACK
2026-06-04 00:10:00,0.0,0.0,20.0,34.78,34.78,18.07,GRID_FALLBACK
2026-06-04 00:15:00,0.0,0.0,20.0,35.6,35.6,17.76,GRID_FALLBACK
2026-06-04 00:20:00,0.0,0.0,20.0,35.58,35.58,18.03,GRID_FALLBACK
2026-06-04 00:25:00,0.0,0.0,20.0,34.74,34.74,17.39,GRID_FALLBACK
2026-06-04 00:30:00,0.0,0.0,20.0,34.56,34.56,17.87,GRID_FALLBACK
2026-06-04 00:35:00,0.0,0.0,20.0,35.49,35.49,17.79,GRID_FALLBACK
2026-06-04 00:40:00,0.0,0.0,20.0,35.36,35.36,17.37,GRID_FALLBACK
2026-06-04 00:45:00,0.0,0.0,20.0,35.32,35.32,17.26,GRID_FALLBACK
2026-06-04 00:50:00,0.0,0.0,20.0,34.68,34.68,17.2,GRID_FALLBACK
2026-06-04 00:55:00,0.0,0.0,20.0,35.03,35.03,16.82,GRID_FALLBACK
2026-06-04 01:00:00,0.0,0.0,20.0,34.76,34.76,17.04,GRID_FALLBACK
2026-06-04 01:05:00,0.0,0.0,20.0,35.36,35.36,16.64,GRID_FALLBACK
2026-06-04 01:10:00,0.0,0.0,20.0,35.74,35.74,16.9,GRID_FALLBACK
2026-06-04 01:15:00,0.0,0.0,20.0,34.22,34.22,17.15,GRID_FALLBACK
2026-06-04 01:20:00,0.0,0.0,20.0,34.62,34.62,16.77,GRID_FALLBACK
2026-06-04 01:25:00,0.0,0.0,20.0,34.95,34.95,16.53,GRID_FALLBACK
2026-06-04 01:30:00,0.0,0.0,20.0,34.05,34.05,16.56,GRID_FALLBACK
2026-06-04 01:35:00,0.0,0.0,20.0,34.59,34.59,16.93,GRID_FALLBACK
2026-06-04 01:40:00,0.0,0.0,20.0,35.43,35.43,16.52,GRID_FALLBACK
2026-06-04 01:45:00,0.0,0.0,20.0,35.26,35.26,16.71,GRID_FALLBACK
2026-06-04 01:50:00,0.0,0.0,20.0,35.17,35.17,16.22,GRID_FALLBACK
2026-06-04 01:55:00,0.0,0.0,20.0,35.88,35.88,16.3,GRID_FALLBACK
2026-06-04 02:00:00,0.0,0.0,20.0,34.16,34.16,16.0,GRID_FALLBACK
2026-06-04 02:05:00,0.0,0.0,20.0,35.19,35.19,15.84,GRID_FALLBACK
2026-06-04 02:10:00,0.0,0.0,20.0,35.1,35.1,15.86,GRID_FALLBACK
2026-06-04 02:15:00,0.0,0.0,20.0,35.05,35.05,16.24,GRID_FALLBACK
2026-06-04 02:20:00,0.0,0.0,20.0,35.21,35.21,16.08,GRID_FALLBACK
2026-06-04 02:25:00,0.0,0.0,20.0,34.89,34.89,16.37,GRID_FALLBACK
2026-06-04 02:30:00,0.0,0.0,20.0,35.1,35.1,15.96,GRID_FALLBACK
2026-06-04 02:35:00,0.0,0.0,20.0,35.66,35.66,16.03,GRID_FALLBACK
2026-06-04 02:40:00,0.0,0.0,20.0,34.56,34.56,16.42,GRID_FALLBACK
2026-06-04 02:45:00,0.0,0.0,20.0,35.48,35.48,15.69,GRID_FALLBACK
2026-06-04 02:50:00,0.0,0.0,20.0,34.19,34.19,16.11,GRID_FALLBACK
2026-06-04 02:55:00,0.0,0.0,20.0,35.09,35.09,16.22,GRID_FALLBACK
2026-06-04 03:00:00,0.0,0.0,20.0,34.38,34.38,15.94,GRID_FALLBACK
2026-06-04 03:05:00,0.0,0.0,20.0,34.84,34.84,16.34,GRID_FALLBACK
2026-06-04 03:10:00,0.0,0.0,20.0,35.97,35.97,15.99,GRID_FALLBACK
2026-06-04 03:15:00,0.0,0.0,20.0,35.22,35.22,16.12,GRID_FALLBACK
2026-06-04 03:20:00,0.0,0.0,20.0,35.28,35.28,15.85,GRID_FALLBACK
2026-06-04 03:25:00,0.0,0.0,20.0,34.41,34.41,15.74,GRID_FALLBACK
2026-06-04 03:30:00,0.0,0.01,20.0,35.16,35.15,16.31,GRID_FALLBACK
2026-06-04 03:35:00,0.0,0.0,20.0,34.69,34.69,16.38,GRID_FALLBACK
2026-06-04 03:40:00,0.0,0.08,20.0,35.28,35.2,15.84,GRID_FALLBACK
2026-06-04 03:45:00,0.0,0.0,20.0,35.28,35.28,16.11,GRID_FALLBACK
2026-06-04 03:50:00,0.0,0.0,20.0,34.41,34.41,16.3,GRID_FALLBACK
2026-06-04 03:55:00,0.0,0.04,20.0,34.98,34.94,16.07,GRID_FALLBACK
2026-06-04 04:00:00,0.0,0.0,20.0,35.3,35.3,16.44,GRID_FALLBACK
2026-06-04 04:05:00,0.0,0.04,20.0,35.85,35.81,16.66,GRID_FALLBACK
2026-06-04 04:10:00,0.0,0.04,20.0,35.69,35.65,16.0,GRID_FALLBACK
2026-06-04 04:15:00,0.0,0.0,20.0,34.39,34.39,16.76,GRID_FALLBACK
2026-06-04 04:20:00,0.0,0.11,20.0,35.54,35.43,16.61,GRID_FALLBACK
2026-06-04 04:25:00,0.0,0.01,20.0,35.11,35.1,16.61,GRID_FALLBACK
2026-06-04 04:30:00,0.0,0.17,20.0,33.98,33.81,16.65,GRID_FALLBACK
2026-06-04 04:35:00,0.0,0.01,20.0,34.47,34.46,16.36,GRID_FALLBACK
2026-06-04 04:40:00,0.0,0.3,20.0,35.45,35.15,16.37,GRID_FALLBACK
2026-06-04 04:45:00,0.0,0.16,20.0,34.61,34.45,17.19,GRID_FALLBACK
2026-06-04 04:50:00,0.0,0.33,20.0,35.39,35.06,16.61,GRID_FALLBACK
2026-06-04 04:55:00,0.0,0.02,20.0,35.21,35.19,17.3,GRID_FALLBACK
2026-06-04 05:00:00,0.0,0.03,20.0,35.13,35.1,17.18,GRID_FALLBACK
2026-06-04 05:05:00,0.0,0.02,20.0,34.48,34.46,17.38,GRID_FALLBACK
2026-06-04 05:10:00,0.0,0.01,20.0,35.59,35.58,17.16,GRID_FALLBACK
2026-06-04 05:15:00,0.0,0.54,20.0,34.98,34.44,17.3,GRID_FALLBACK
2026-06-04 05:20:00,0.0,0.39,20.0,34.64,34.25,17.44,GRID_FALLBACK
2026-06-04 05:25:00,0.0,0.03,20.0,34.36,34.33,17.88,GRID_FALLBACK
2026-06-04 05:30:00,0.0,0.63,20.0,34.52,33.89,17.45,GRID_FALLBACK
2026-06-04 05:35:00,0.0,0.1,20.0,35.56,35.46,18.11,GRID_FALLBACK
2026-06-04 05:40:00,0.0,0.79,20.0,34.95,34.16,17.93,GRID_FALLBACK
2026-06-04 05:45:00,0.0,0.6,20.0,34.77,34.17,18.26,GRID_FALLBACK
2026-06-04 05:50:00,0.0,0.29,20.0,35.37,35.08,18.47,GRID_FALLBACK
2026-06-04 05:55:00,0.0,0.25,20.0,35.49,35.24,18.11,GRID_FALLBACK
2026-06-04 06:00:00,0.0,1.06,20.0,35.1,34.04,18.02,GRID_FALLBACK
2026-06-04 06:05:00,0.52,0.08,20.0,34.62,34.02,18.59,GRID_FALLBACK
2026-06-04 06:10:00,0.64,0.29,20.0,35.35,34.42,18.91,GRID_FALLBACK
2026-06-04 06:15:00,1.98,0.77,20.0,34.72,31.97,18.44,GRID_FALLBACK
2026-06-04 06:20:00,2.74,0.54,20.0,35.22,31.94,18.89,GRID_FALLBACK
2026-06-04 06:25:00,2.83,0.99,20.0,34.57,30.75,18.62,GRID_FALLBACK
2026-06-04 06:30:00,3.77,0.84,20.0,34.49,29.88,19.26,GRID_FALLBACK
2026-06-04 06:35:00,4.76,0.23,20.0,35.2,30.21,19.61,GRID_FALLBACK
2026-06-04 06:40:00,3.76,0.24,20.0,34.16,30.16,19.05,GRID_FALLBACK
2026-06-04 06:45:00,5.16,0.29,20.0,35.27,29.82,19.79,GRID_FALLBACK
2026-06-04 06:50:00,5.17,0.36,20.0,35.07,29.54,19.7,GRID_FALLBACK
2026-06-04 06:55:00,6.1,0.51,20.0,34.9,28.29,20.24,GRID_FALLBACK
2026-06-04 07:00:00,5.91,1.34,20.0,34.51,27.26,20.27,GRID_FALLBACK
2026-06-04 07:05:00,7.44,1.23,20.0,35.16,26.49,19.87,GRID_FALLBACK
2026-06-04 07:10:00,9.01,1.67,20.0,35.15,24.47,19.94,GRID_FALLBACK
2026-06-04 07:15:00,9.39,0.45,20.0,35.47,25.64,20.45,GRID_FALLBACK
2026-06-04 07:20:00,7.82,1.59,20.0,34.61,25.2,20.55,GRID_FALLBACK
2026-06-04 07:25:00,9.65,2.15,20.0,34.07,22.28,20.8,GRID_FALLBACK
2026-06-04 07:30:00,8.25,1.33,20.0,34.46,24.88,20.94,GRID_FALLBACK
2026-06-04 07:35:00,11.4,1.16,20.0,34.94,22.39,20.89,GRID_FALLBACK
2026-06-04 07:40:00,12.09,1.82,20.0,34.46,20.56,21.3,GRID_FALLBACK
2026-06-04 07:45:00,10.35,2.53,20.0,34.58,21.7,21.67,GRID_FALLBACK
2026-06-04 07:50:00,10.97,0.8,20.0,34.92,23.15,21.23,GRID_FALLBACK
2026-06-04 07:55:00,14.82,1.89,20.0,34.65,17.94,21.97,GRID_FALLBACK
2026-06-04 08:00:00,14.82,2.46,20.0,54.72,37.44,21.92,GRID_FALLBACK
2026-06-04 08:05:00,13.85,2.12,20.0,54.91,38.94,22.24,GRID_FALLBACK
2026-06-04 08:10:00,15.09,1.31,20.0,55.38,38.99,22.17,GRID_FALLBACK
2026-06-04 08:15:00,14.89,0.69,20.0,55.7,40.12,22.4,GRID_FALLBACK
2026-06-04 08:20:00,13.02,0.6,20.0,55.31,41.69,22.31,GRID_FALLBACK
2026-06-04 08:25:00,12.9,1.77,20.0,55.18,40.51,22.66,GRID_FALLBACK
2026-06-04 08:30:00,13.5,0.68,20.0,55.73,41.55,23.33,GRID_FALLBACK
2026-06-04 08:35:00,17.38,2.24,20.0,54.4,34.78,23.4,GRID_FALLBACK
2026-06-04 08:40:00,15.64,0.82,20.0,54.6,38.14,23.62,GRID_FALLBACK
2026-06-04 08:45:00,14.83,0.65,20.0,55.58,40.09,23.45,GRID_FALLBACK
2026-06-04 08:50:00,18.26,1.81,20.0,55.78,35.71,23.61,GRID_FALLBACK
2026-06-04 08:55:00,16.33,0.78,20.0,55.19,38.08,23.66,GRID_FALLBACK
2026-06-04 09:00:00,21.38,1.58,20.0,90.97,68.01,24.2,FLEXIBLE_SHIFT_OPPORTUNITY
2026-06-04 09:05:00,16.72,2.95,20.0,89.42,69.74,24.15,FLEXIBLE_SHIFT_OPPORTUNITY
2026-06-04 09:10:00,15.49,1.87,20.0,90.78,73.42,24.16,FLEXIBLE_SHIFT_OPPORTUNITY
2026-06-04 09:15:00,15.89,2.31,20.0,89.35,71.15,24.17,FLEXIBLE_SHIFT_OPPORTUNITY
2026-06-04 09:20:00,18.95,0.8,20.0,89.45,69.7,24.44,FLEXIBLE_SHIFT_OPPORTUNITY
2026-06-04 09:25:00,16.54,2.04,20.0,89.24,70.66,24.85,FLEXIBLE_SHIFT_OPPORTUNITY
2026-06-04 09:30:00,17.98,1.24,20.0,89.56,70.35,24.86,FLEXIBLE_SHIFT_OPPORTUNITY
2026-06-04 09:35:00,18.49,1.92,20.0,91.69,71.28,25.38,FLEXIBLE_SHIFT_OPPORTUNITY
2026-06-04 09:40:00,23.92,3.25,20.0,89.74,62.57,25.74,FLEXIBLE_SHIFT_OPPORTUNITY
2026-06-04 09:45:00,22.62,2.49,20.0,90.76,65.65,25.25,FLEXIBLE_SHIFT_OPPORTUNITY
2026-06-04 09:50:00,20.49,0.96,20.0,89.43,67.98,26.11,FLEXIBLE_SHIFT_OPPORTUNITY
2026-06-04 09:55:00,23.69,3.52,20.0,89.83,62.62,26.2,FLEXIBLE_SHIFT_OPPORTUNITY
2026-06-04 10:00:00,19.8,3.06,20.0,89.55,66.69,26.15,FLEXIBLE_SHIFT_OPPORTUNITY
2026-06-04 10:05:00,22.23,3.62,20.0,88.78,62.92,26.05,FLEXIBLE_SHIFT_OPPORTUNITY
2026-06-04 10:10:00,20.63,1.28,20.0,90.94,69.03,26.74,FLEXIBLE_SHIFT_OPPORTUNITY
2026-06-04 10:15:00,26.02,1.35,20.0,89.02,61.65,26.36,FLEXIBLE_SHIFT_OPPORTUNITY
2026-06-04 10:20:00,23.96,1.48,20.0,89.97,64.53,26.59,FLEXIBLE_SHIFT_OPPORTUNITY
2026-06-04 10:25:00,25.75,1.7,20.0,90.39,62.94,26.9,FLEXIBLE_SHIFT_OPPORTUNITY
2026-06-04 10:30:00,23.57,1.27,20.0,90.21,65.37,27.23,FLEXIBLE_SHIFT_OPPORTUNITY
2026-06-04 10:35:00,23.83,2.41,20.0,90.12,63.89,27.55,FLEXIBLE_SHIFT_OPPORTUNITY
2026-06-04 10:40:00,19.69,1.63,20.0,89.49,68.16,27.3,FLEXIBLE_SHIFT_OPPORTUNITY
2026-06-04 10:45:00,25.52,0.72,20.0,89.33,63.09,27.89,FLEXIBLE_SHIFT_OPPORTUNITY
2026-06-04 10:50:00,25.77,2.06,20.0,89.97,62.14,27.45,FLEXIBLE_SHIFT_OPPORTUNITY
2026-06-04 10:55:00,24.8,1.18,20.0,90.6,64.62,27.74,FLEXIBLE_SHIFT_OPPORTUNITY
2026-06-04 11:00:00,18.95,2.7,20.0,91.23,69.58,27.96,FLEXIBLE_SHIFT_OPPORTUNITY
2026-06-04 11:05:00,22.88,0.77,20.0,91.19,67.55,27.86,FLEXIBLE_SHIFT_OPPORTUNITY
2026-06-04 11:10:00,21.5,0.76,20.0,90.78,68.53,28.67,FLEXIBLE_SHIFT_OPPORTUNITY
2026-06-04 11:15:00,27.55,0.91,20.0,90.3,61.84,28.65,FLEXIBLE_SHIFT_OPPORTUNITY
2026-06-04 11:20:00,23.23,1.49,20.0,89.98,65.26,28.43,FLEXIBLE_SHIFT_OPPORTUNITY
2026-06-04 11:25:00,22.76,2.84,20.0,89.51,63.91,28.71,FLEXIBLE_SHIFT_OPPORTUNITY
2026-06-04 11:30:00,19.84,0.65,20.0,91.03,70.54,28.69,FLEXIBLE_SHIFT_OPPORTUNITY
2026-06-04 11:35:00,22.57,0.71,20.0,89.66,66.38,28.99,FLEXIBLE_SHIFT_OPPORTUNITY
2026-06-04 11:40:00,20.46,0.71,20.0,90.26,69.09,29.0,FLEXIBLE_SHIFT_OPPORTUNITY
2026-06-04 11:45:00,24.26,2.79,20.0,89.32,62.27,29.11,FLEXIBLE_SHIFT_OPPORTUNITY
2026-06-04 11:50:00,21.06,2.33,20.0,90.08,66.68,29.44,FLEXIBLE_SHIFT_OPPORTUNITY
2026-06-04 11:55:00,21.38,0.48,20.0,89.7,67.84,29.6,FLEXIBLE_SHIFT_OPPORTUNITY
2026-06-04 12:00:00,27.65,0.75,20.0,38.7,10.3,29.34,GRID_FALLBACK
2026-06-04 12:05:00,24.29,1.33,20.0,38.18,12.56,30.04,GRID_FALLBACK
2026-06-04 12:10:00,29.06,2.08,20.0,37.85,6.71,29.87,GRID_FALLBACK
2026-06-04 12:15:00,21.45,2.25,20.0,38.33,14.62,29.9,GRID_FALLBACK
2026-06-04 12:20:00,28.69,1.95,20.0,38.36,7.72,30.3,GRID_FALLBACK
2026-06-04 12:25:00,27.58,0.49,20.0,38.48,10.41,30.02,GRID_FALLBACK
2026-06-04 12:30:00,21.16,1.66,20.0,37.55,14.72,30.01,GRID_FALLBACK
2026-06-04 12:35:00,28.18,0.43,20.0,37.41,8.8,30.46,GRID_FALLBACK
2026-06-04 12:40:00,21.04,2.02,20.0,38.45,15.39,30.76,GRID_FALLBACK
2026-06-04 12:45:00,28.34,1.73,20.0,38.63,8.56,30.53,GRID_FALLBACK
2026-06-04 12:50:00,23.61,1.36,20.0,37.87,12.9,30.48,GRID_FALLBACK
2026-06-04 12:55:00,28.01,0.44,20.0,37.89,9.44,30.9,GRID_FALLBACK
2026-06-04 13:00:00,18.82,0.29,20.0,55.22,36.1,30.96,GRID_FALLBACK
2026-06-04 13:05:00,23.66,1.78,20.0,54.43,28.99,31.09,GRID_FALLBACK
2026-06-04 13:10:00,26.51,1.79,20.0,54.02,25.72,30.88,GRID_FALLBACK
2026-06-04 13:15:00,22.37,0.19,20.0,54.14,31.57,31.34,GRID_FALLBACK
2026-06-04 13:20:00,18.61,0.56,20.0,54.98,35.81,31.1,GRID_FALLBACK
2026-06-04 13:25:00,19.82,0.57,20.0,55.18,34.79,30.98,GRID_FALLBACK
2026-06-04 13:30:00,22.68,0.81,20.0,54.34,30.85,31.08,GRID_FALLBACK
2026-06-04 13:35:00,18.09,1.42,20.0,55.59,36.09,31.14,GRID_FALLBACK
2026-06-04 13:40:00,25.58,1.04,20.0,54.99,28.37,31.91,GRID_FALLBACK
2026-06-04 13:45:00,19.22,0.65,20.0,55.05,35.18,31.39,GRID_FALLBACK
2026-06-04 13:50:00,23.11,0.8,20.0,54.67,30.76,31.62,GRID_FALLBACK
2026-06-04 13:55:00,24.35,0.09,20.0,55.88,31.45,31.39,GRID_FALLBACK
2026-06-04 14:00:00,23.58,0.5,20.0,54.84,30.76,31.87,GRID_FALLBACK
2026-06-04 14:05:00,23.24,0.52,20.0,54.62,30.86,32.0,GRID_FALLBACK
2026-06-04 14:10:00,16.73,0.05,20.0,55.39,38.61,31.85,GRID_FALLBACK
2026-06-04 14:15:00,20.61,0.04,20.0,55.42,34.77,31.75,GRID_FALLBACK
2026-06-04 14:20:00,22.82,0.47,20.0,54.72,31.43,31.87,GRID_FALLBACK
2026-06-04 14:25:00,19.38,0.22,20.0,54.86,35.26,32.06,GRID_FALLBACK
2026-06-04 14:30:00,18.83,0.12,20.0,53.78,34.82,32.31,GRID_FALLBACK
2026-06-04 14:35:00,19.61,0.4,20.0,55.16,35.16,32.22,GRID_FALLBACK
2026-06-04 14:40:00,19.85,0.1,20.0,54.86,34.91,31.85,GRID_FALLBACK
2026-06-04 14:45:00,21.26,0.07,20.0,53.96,32.64,32.31,GRID_FALLBACK
2026-06-04 14:50:00,17.17,0.47,20.0,55.73,38.09,32.28,GRID_FALLBACK
2026-06-04 14:55:00,18.64,0.16,20.0,54.51,35.71,31.9,GRID_FALLBACK
2026-06-04 15:00:00,15.48,0.05,20.0,54.69,39.16,32.0,GRID_FALLBACK
2026-06-04 15:05:00,14.89,0.3,20.0,54.32,39.13,32.28,GRID_FALLBACK
2026-06-04 15:10:00,17.82,0.2,20.0,54.89,36.87,31.91,GRID_FALLBACK
2026-06-04 15:15:00,13.82,0.06,20.0,55.57,41.69,31.64,GRID_FALLBACK
2026-06-04 15:20:00,15.72,0.07,20.0,54.99,39.2,32.21,GRID_FALLBACK
2026-06-04 15:25:00,17.34,0.0,20.0,55.52,38.17,32.16,GRID_FALLBACK
2026-06-04 15:30:00,13.78,0.03,20.0,55.37,41.56,32.3,GRID_FALLBACK
2026-06-04 15:35:00,14.02,0.06,20.0,54.08,40.0,31.85,GRID_FALLBACK
2026-06-04 15:40:00,14.87,0.02,20.0,54.74,39.86,32.03,GRID_FALLBACK
2026-06-04 15:45:00,11.52,0.05,20.0,54.8,43.23,31.78,GRID_FALLBACK
2026-06-04 15:50:00,14.38,0.1,20.0,55.09,40.62,31.56,GRID_FALLBACK
2026-06-04 15:55:00,14.12,0.0,20.0,55.51,41.39,31.4,GRID_FALLBACK
2026-06-04 16:00:00,9.42,0.01,20.0,55.05,45.63,32.01,GRID_FALLBACK
2026-06-04 16:05:00,9.68,0.0,20.0,54.94,45.26,31.97,GRID_FALLBACK
2026-06-04 16:10:00,13.08,0.0,20.0,55.92,42.84,31.81,GRID_FALLBACK
2026-06-04 16:15:00,9.28,0.0,20.0,54.24,44.96,31.94,GRID_FALLBACK
2026-06-04 16:20:00,10.2,0.0,20.0,54.26,44.06,31.38,GRID_FALLBACK
2026-06-04 16:25:00,7.73,0.0,20.0,55.05,47.32,31.2,GRID_FALLBACK
2026-06-04 16:30:00,10.17,0.0,20.0,56.53,46.36,31.75,GRID_FALLBACK
2026-06-04 16:35:00,7.59,0.02,20.0,56.1,48.49,31.21,GRID_FALLBACK
2026-06-04 16:40:00,7.15,0.0,20.0,54.54,47.38,31.38,GRID_FALLBACK
2026-06-04 16:45:00,7.88,0.01,20.0,56.02,48.13,31.54,GRID_FALLBACK
2026-06-04 16:50:00,7.39,0.03,20.0,54.64,47.22,31.42,GRID_FALLBACK
2026-06-04 16:55:00,5.9,0.01,20.0,55.92,50.01,30.78,GRID_FALLBACK
2026-06-04 17:00:00,5.84,0.0,20.0,34.9,29.06,30.56,GRID_FALLBACK
2026-06-04 17:05:00,5.61,0.0,20.0,35.64,30.02,31.11,GRID_FALLBACK
2026-06-04 17:10:00,5.91,0.0,20.0,35.35,29.44,30.75,GRID_FALLBACK
2026-06-04 17:15:00,5.76,0.0,20.0,35.25,29.49,30.27,GRID_FALLBACK
2026-06-04 17:20:00,3.61,0.0,20.0,34.46,30.85,30.47,GRID_FALLBACK
2026-06-04 17:25:00,3.57,0.0,20.0,35.47,31.9,30.83,GRID_FALLBACK
2026-06-04 17:30:00,2.98,0.0,20.0,35.5,32.52,30.2,GRID_FALLBACK
2026-06-04 17:35:00,2.66,0.0,20.0,35.87,33.21,30.48,GRID_FALLBACK
2026-06-04 17:40:00,2.79,0.0,20.0,35.31,32.52,30.44,GRID_FALLBACK
2026-06-04 17:45:00,1.5,0.0,20.0,34.41,32.91,30.34,GRID_FALLBACK
2026-06-04 17:50:00,1.04,0.0,20.0,35.49,34.45,29.84,GRID_FALLBACK
2026-06-04 17:55:00,0.5,0.0,20.0,35.05,34.55,29.95,GRID_FALLBACK
2026-06-04 18:00:00,0.28,0.0,20.0,34.66,34.38,29.83,GRID_FALLBACK
2026-06-04 18:05:00,0.0,0.0,20.0,35.66,35.66,29.24,GRID_FALLBACK
2026-06-04 18:10:00,0.0,0.0,20.0,34.31,34.31,29.55,GRID_FALLBACK
2026-06-04 18:15:00,0.0,0.0,20.0,34.9,34.9,29.08,GRID_FALLBACK
2026-06-04 18:20:00,0.0,0.0,20.0,34.83,34.83,29.11,GRID_FALLBACK
2026-06-04 18:25:00,0.0,0.0,20.0,35.23,35.23,29.16,GRID_FALLBACK
2026-06-04 18:30:00,0.0,0.0,20.0,34.82,34.82,28.55,GRID_FALLBACK
2026-06-04 18:35:00,0.0,0.0,20.0,35.31,35.31,29.13,GRID_FALLBACK
2026-06-04 18:40:00,0.0,0.0,20.0,34.62,34.62,28.23,GRID_FALLBACK
2026-06-04 18:45:00,0.0,0.0,20.0,34.98,34.98,28.34,GRID_FALLBACK
2026-06-04 18:50:00,0.0,0.0,20.0,34.3,34.3,28.3,GRID_FALLBACK
2026-06-04 18:55:00,0.0,0.0,20.0,34.05,34.05,28.17,GRID_FALLBACK
2026-06-04 19:00:00,0.0,0.0,20.0,35.55,35.55,28.3,GRID_FALLBACK
2026-06-04 19:05:00,0.0,0.0,20.0,34.51,34.51,28.15,GRID_FALLBACK
2026-06-04 19:10:00,0.0,0.0,20.0,35.21,35.21,28.01,GRID_FALLBACK
2026-06-04 19:15:00,0.0,0.0,20.0,34.07,34.07,27.82,GRID_FALLBACK
2026-06-04 19:20:00,0.0,0.0,20.0,35.29,35.29,27.16,GRID_FALLBACK
2026-06-04 19:25:00,0.0,0.0,20.0,34.9,34.9,27.62,GRID_FALLBACK
2026-06-04 19:30:00,0.0,0.0,20.0,35.36,35.36,27.05,GRID_FALLBACK
2026-06-04 19:35:00,0.0,0.0,20.0,34.47,34.47,26.57,GRID_FALLBACK
2026-06-04 19:40:00,0.0,0.0,20.0,35.42,35.42,26.55,GRID_FALLBACK
2026-06-04 19:45:00,0.0,0.0,20.0,34.48,34.48,26.59,GRID_FALLBACK
2026-06-04 19:50:00,0.0,0.0,20.0,35.4,35.4,26.55,GRID_FALLBACK
2026-06-04 19:55:00,0.0,0.0,20.0,35.33,35.33,26.15,GRID_FALLBACK
2026-06-04 20:00:00,0.0,0.0,20.0,35.2,35.2,25.74,GRID_FALLBACK
2026-06-04 20:05:00,0.0,0.0,20.0,35.52,35.52,25.98,GRID_FALLBACK
2026-06-04 20:10:00,0.0,0.0,20.0,35.77,35.77,25.59,GRID_FALLBACK
2026-06-04 20:15:00,0.0,0.0,20.0,34.45,34.45,25.33,GRID_FALLBACK
2026-06-04 20:20:00,0.0,0.0,20.0,34.64,34.64,25.05,GRID_FALLBACK
2026-06-04 20:25:00,0.0,0.0,20.0,35.36,35.36,25.59,GRID_FALLBACK
2026-06-04 20:30:00,0.0,0.0,20.0,35.02,35.02,25.27,GRID_FALLBACK
2026-06-04 20:35:00,0.0,0.0,20.0,34.81,34.81,24.86,GRID_FALLBACK
2026-06-04 20:40:00,0.0,0.0,20.0,35.01,35.01,24.4,GRID_FALLBACK
2026-06-04 20:45:00,0.0,0.0,20.0,35.03,35.03,24.83,GRID_FALLBACK
2026-06-04 20:50:00,0.0,0.0,20.0,34.61,34.61,24.6,GRID_FALLBACK
2026-06-04 20:55:00,0.0,0.0,20.0,35.09,35.09,24.05,GRID_FALLBACK
2026-06-04 21:00:00,0.0,0.0,20.0,34.63,34.63,24.0,GRID_FALLBACK
2026-06-04 21:05:00,0.0,0.0,20.0,34.65,34.65,24.15,GRID_FALLBACK
2026-06-04 21:10:00,0.0,0.0,20.0,34.02,34.02,23.92,GRID_FALLBACK
2026-06-04 21:15:00,0.0,0.0,20.0,34.45,34.45,23.11,GRID_FALLBACK
2026-06-04 21:20:00,0.0,0.0,20.0,34.33,34.33,23.36,GRID_FALLBACK
2026-06-04 21:25:00,0.0,0.0,20.0,34.43,34.43,22.82,GRID_FALLBACK
2026-06-04 21:30:00,0.0,0.0,20.0,35.11,35.11,22.62,GRID_FALLBACK
2026-06-04 21:35:00,0.0,0.0,20.0,35.97,35.97,22.92,GRID_FALLBACK
2026-06-04 21:40:00,0.0,0.0,20.0,35.39,35.39,22.36,GRID_FALLBACK
2026-06-04 21:45:00,0.0,0.0,20.0,34.19,34.19,22.12,GRID_FALLBACK
2026-06-04 21:50:00,0.0,0.0,20.0,35.81,35.81,22.25,GRID_FALLBACK
2026-06-04 21:55:00,0.0,0.0,20.0,34.88,34.88,22.09,GRID_FALLBACK
2026-06-04 22:00:00,0.0,0.0,20.0,34.11,34.11,22.08,GRID_FALLBACK
2026-06-04 22:05:00,0.0,0.0,20.0,35.4,35.4,21.45,GRID_FALLBACK
2026-06-04 22:10:00,0.0,0.0,20.0,35.38,35.38,21.71,GRID_FALLBACK
2026-06-04 22:15:00,0.0,0.0,20.0,34.67,34.67,21.18,GRID_FALLBACK
2026-06-04 22:20:00,0.0,0.0,20.0,35.73,35.73,21.0,GRID_FALLBACK
2026-06-04 22:25:00,0.0,0.0,20.0,35.31,35.31,21.39,GRID_FALLBACK
2026-06-04 22:30:00,0.0,0.0,20.0,35.63,35.63,20.58,GRID_FALLBACK
2026-06-04 22:35:00,0.0,0.0,20.0,34.96,34.96,21.06,GRID_FALLBACK
2026-06-04 22:40:00,0.0,0.0,20.0,35.29,35.29,20.61,GRID_FALLBACK
2026-06-04 22:45:00,0.0,0.0,20.0,35.0,35.0,20.72,GRID_FALLBACK
2026-06-04 22:50:00,0.0,0.0,20.0,34.85,34.85,20.16,GRID_FALLBACK
2026-06-04 22:55:00,0.0,0.0,20.0,35.03,35.03,20.15,GRID_FALLBACK
